id,key,value,type 
928558283,shop,tailor,regular
928558830,amenity,parking,regular
928558934,amenity,parking,regular
928559077,amenity,parking,regular
928559154,amenity,parking,regular
928559229,amenity,parking,regular
928559360,amenity,parking,regular
928563257,amenity,atm,regular
928563257,name,Citibank,regular
928563678,amenity,atm,regular
928563678,name,HDFC,regular
928564493,amenity,cafe,regular
928564493,name,Costa,regular
928564996,amenity,fast_food,regular
928564996,cuisine,burger,regular
928564996,name,McDonald's,regular
928565725,highway,bus_stop,regular
928565725,name,Long Distance Bus Kullu Manali,regular
928567979,amenity,restaurant,regular
928567979,disused,yes,regular
928567979,name,Piccadelhi,regular
928592947,name,Rajiv Chowk,regular
928592947,network,DMRC,regular
928592947,railway,subway_entrance,regular
928597607,name,Rajiv Chowk,regular
928597607,network,DMRC,regular
928597607,railway,subway_entrance,regular
928597611,name,Rajiv Chowk,regular
928597611,network,DMRC,regular
928597611,railway,subway_entrance,regular
928597613,name,Rajiv Chowk,regular
928597613,network,DMRC,regular
928597613,railway,subway_entrance,regular
928597615,name,Rajiv Chowk - Gate 6,regular
928597615,network,DMRC,regular
928597615,railway,subway_entrance,regular
928610585,name,Rajiv Chowk,regular
928610585,network,DMRC,regular
928610585,railway,subway_entrance,regular
928610588,name,Rajiv Chowk,regular
928610588,network,DMRC,regular
928610588,railway,subway_entrance,regular
928610590,name,Rajiv Chowk,regular
928610590,network,DMRC,regular
928610590,railway,subway_entrance,regular
938372433,public_transport,stop_position,regular
938372433,ref,NDLS:14,regular
938372444,public_transport,stop_position,regular
938372444,ref,NDLS:7,regular
938372446,landuse,commercial,regular
938372446,name,Northern Railway DRM Office,regular
938372453,amenity,place_of_worship,regular
938372453,religion,hindu,regular
938372462,public_transport,stop_position,regular
938372462,ref,NDLS:6,regular
938372468,public_transport,stop_position,regular
938372468,ref,NDLS:13,regular
938372470,landuse,commercial,regular
938372470,name,Indian Railways Catering and Tourism Corporation - IRCTC,regular
938372479,public_transport,stop_position,regular
938372479,ref,NDLS:10,regular
938372497,public_transport,stop_position,regular
938372497,ref,NDLS:5,regular
938372509,amenity,place_of_worship,regular
938372509,religion,hindu,regular
938372516,public_transport,stop_position,regular
938372516,ref,NDLS:9,regular
938372520,public_transport,stop_position,regular
938372520,ref,NDLS:12,regular
938372530,amenity,club,regular
938372530,name,Railway Club,regular
938372538,public_transport,stop_position,regular
938372538,ref,NDLS:16,regular
938372545,landuse,commercial,regular
938372545,name,Computerised Reservation Centre,regular
938372549,public_transport,stop_position,regular
938372549,ref,NDLS:2,regular
938372552,public_transport,stop_position,regular
938372552,ref,NDLS:4,regular
938372557,public_transport,stop_position,regular
938372557,ref,NDLS:11,regular
938372570,public_transport,stop_position,regular
938372570,ref,NDLS:8,regular
938372576,public_transport,stop_position,regular
938372576,ref,NDLS:15,regular
938372581,public_transport,stop_position,regular
938372581,ref,NDLS:1,regular
938372585,public_transport,stop_position,regular
938372585,ref,NDLS:3,regular
938372588,amenity,bus_station,regular
938372588,name,New Delhi Station (Paharganj),regular
938409455,highway,traffic_signals,regular
938409465,amenity,cinema,regular
938409465,name,Delight Cinema,regular
938409470,name,Basti Hazrat Khwaja Mir Dard,regular
938409470,place,locality,regular
938409510,colour,orange,regular
938409510,name,New Delhi Metro Station Airport line,regular
938409510,network,DMRC,regular
938409510,railway,subway_entrance,regular
938409545,name,New Delhi Airport Express Terminal,regular
938409545,network,DMRC,regular
938409545,railway,station,regular
938409613,highway,traffic_signals,regular
938409723,amenity,bus_station,regular
938409723,name,Minto Road Bus Terminal,regular
938522898,highway,traffic_signals,regular
938523863,highway,traffic_signals,regular
938523891,alt_name,Diwan-e-Am,regular
938523891,name,Diwan-e-Aam,regular
938523891,tourism,attraction,regular
938523891,wikidata,Q16829863,regular
938524070,highway,traffic_signals,regular
938524430,junction,yes,regular
938524430,name,Pushta Crossing,regular
938524722,highway,traffic_signals,regular
938534485,highway,motorway_junction,regular
938534485,name,Yamuna Bazar,regular
938534499,amenity,bus_station,regular
938534499,name,Kashmiri Gate DTC Terminus,regular
938547549,highway,bus_stop,regular
938547549,name,Kashmiri Gate ISBT,regular
938547551,highway,motorway_junction,regular
938547551,name,Kashmiri Gate,regular
938547552,junction,yes,regular
938547552,name,ITO Chowk,regular
938622286,highway,traffic_signals,regular
938622292,highway,traffic_signals,regular
938622379,name,Purana Qila,regular
938622379,ru,дворцовый комплекс Пурана Кила,name
938622379,tourism,attraction,regular
938622410,highway,traffic_signals,regular
938622749,name,Sunder Nagar,regular
938622749,place,neighbourhood,regular
938641801,name,Rabindra Nagar,regular
938641801,place,neighbourhood,regular
939086432,highway,traffic_signals,regular
939086478,highway,traffic_signals,regular
939086519,highway,traffic_signals,regular
939086544,highway,traffic_signals,regular
939091029,highway,motorway_junction,regular
939091029,name,Tilak Bridge,regular
939091029,old_name,Hardinge Bridge,regular
939091050,highway,traffic_signals,regular
939091076,name,Rajiv Chowk,regular
939091076,hi,राजीव चौक,name
939091076,kn,ರಾಜೀವ್ ಚೌಕ್,name
939091076,network,DMRC,regular
939091076,railway,station,regular
939091076,wikidata,Q7286183,regular
939091176,highway,traffic_signals,regular
939091187,highway,crossing,regular
939091191,highway,traffic_signals,regular
941021267,name,Naraina Vihar,regular
941021267,place,locality,regular
941021421,name,Shadipur,regular
941021421,place,locality,regular
941021449,name,Jaipur Column,regular
941021449,tourism,attraction,regular
941021449,wikidata,Q19817766,regular
941021644,name,Motinagar,regular
941021644,place,locality,regular
941021868,name,Todapur,regular
941021868,place,neighbourhood,regular
941021972,name,Ranjeet Nagar,regular
941021972,place,locality,regular
943245922,building,yes,regular
943245922,name,Le Méridien,regular
943245922,stars,5,regular
943245922,tourism,hotel,regular
943245923,landuse,commercial,regular
943245923,name,Vittalbhai Patel House,regular
943245924,landuse,commercial,regular
943245924,name,Parivahan Bhavan,regular
943245925,landuse,commercial,regular
943245925,name,Press Trust of India - PTI,regular
943245926,alt_name,Central Secretariat,regular
943245926,amenity,bus_station,regular
943245926,name,Kendriya Bus Terminal,regular
943245927,landuse,commercial,regular
943245927,name,National Archives of India,regular
943245928,amenity,parking,regular
943245928,name,Parliament Visitor Parking,regular
943245931,landuse,commercial,regular
943245931,name,Reserve Bank of India - RBI,regular
943559837,landuse,commercial,regular
943559837,name,Aakashvani Bhavan,regular
943560039,amenity,atm,regular
943640318,highway,mini_roundabout,regular
943640727,highway,mini_roundabout,regular
943640988,highway,mini_roundabout,regular
943641013,highway,mini_roundabout,regular
943641139,highway,mini_roundabout,regular
943641155,highway,traffic_signals,regular
943684555,amenity,place_of_worship,regular
943684555,name,Idgah,regular
943684555,religion,muslim,regular
943748969,name,Kashmiri Gate,regular
943748969,place,neighbourhood,regular
943748993,historic,archaeological_site,regular
943748993,name,Turkman Gate,regular
943749056,amenity,bus_station,regular
943749056,name,Old Delhi RS Bus Stand,regular
943749060,name,Sadar Bazar,regular
943749060,place,suburb,regular
943749104,highway,mini_roundabout,regular
943749104,name,Bara Tooti Chowk,regular
943749142,name,Matia Mahal,regular
943749142,place,locality,regular
943749229,amenity,atm,regular
943749235,name,Mori Gate,regular
943749235,place,locality,regular
943749248,historic,archaeological_site,regular
943749248,name,Delhi Gate,regular
943749271,highway,traffic_signals,regular
943749383,amenity,library,regular
943749383,name,Delhi Public Library,regular
943749501,amenity,bus_station,regular
943749501,name,Mori Gate Bus Terminal,regular
943831194,housenumber,1,addr
943875938,alt_name,Flagstaff House,regular
943875938,description,The largest number of buildings in New Delhi were designed by Robert Tor Russel (1888-1977) including Flagstaff House the Commander-in-Chief’s residence which was to be occupied by the first Indian Prime Minister Jawaharlal Nehru,regular
943875938,name,Teen Murti Bhavan,regular
943875938,tourism,museum,regular
943875938,wikidata,Q3595320,regular
944841419,name,Seelampur,regular
944841419,place,suburb,regular
944889098,amenity,restaurant,regular
944889098,name,Food Court,regular
947950006,amenity,embassy,regular
947950006,country,CN,regular
947950006,name,China,regular
947950058,amenity,embassy,regular
947950058,country,NO,regular
947950058,name,Embassy of Norway,regular
947950297,amenity,embassy,regular
947950297,country,VA,regular
947950297,name,Embassy of Vatican,regular
947950554,amenity,police,regular
947950554,name,Chanakyapuri,regular
947950607,name,Nehru Planetarium,regular
947950607,tourism,museum,regular
947950639,amenity,embassy,regular
947950639,country,GB,regular
947950639,name,Great Britain,regular
947950807,amenity,embassy,regular
947950807,country,ID,regular
947950807,name,Embassy of Indonesia,regular
947951006,amenity,embassy,regular
947951006,country,LK,regular
947951006,name,Sri Lanka,regular
956194764,name,Hotel Tara Palace,regular
956194764,tourism,hotel,regular
971653360,highway,bus_stop,regular
971653360,name,Bharti Vidya Bhavan,regular
971653361,highway,bus_stop,regular
971653361,name,Baroda House,regular
974361599,amenity,cinema,regular
974361599,name,Imperial,regular
974363115,name,Star Paradise,regular
974363115,tourism,hotel,regular
990041281,name,Lal Chowk,regular
990042572,amenity,theatre,regular
990042572,name,Shakuntalam,regular
990042573,name,"Pragati Maidan, Gate 5",regular
990042574,name,"Pragati Maidan, Gate 7",regular
990042575,name,"Pragati Maidan, Gate 6",regular
1024318367,name,Khooni Darwaza,regular
1024318367,tourism,attraction,regular
1038357043,amenity,place_of_worship,regular
1038357043,name,Sunehri Masjid,regular
1038357043,religion,muslim,regular
1038357044,amenity,place_of_worship,regular
1038357044,name,Nili Chhatri Mandir,regular
1038357044,religion,hindu,regular
1126295175,entrance,yes,regular
1157202196,amenity,cafe,regular
1157202196,name,Bon Temps Cafe,regular
1157203164,name,Big Apple,regular
1157203164,shop,convenience,regular
1157203547,amenity,police,regular
1157203900,amenity,place_of_worship,regular
1184434816,name,Vivek,regular
1184434816,tourism,hotel,regular
1184509690,amenity,cafe,regular
1184509690,internet_access,terminal,regular
1184509690,name,Internet,regular
1191294818,highway,turning_circle,regular
1198838828,barrier,gate,regular
1198838828,bicycle,yes,regular
1198838828,foot,yes,regular
1198838828,motorcar,yes,regular
1198838828,motorcycle,yes,regular
1210316392,amenity,school,regular
1210316392,name,"Army Public School, Dhaula Kuan",regular
1210334663,amenity,residential,regular
1210334663,name,"Defense Officers Enclave, Dhaula Kuan Part 2",regular
1210337098,amenity,House,regular
1210337098,name,"212, Defense Officers Enclave, Dhaula Kuan Part 2",regular
1241009821,cmt,03-JAN-10 16:35:31,regular
1241009821,description,03-JAN-10 16:35:31,regular
1241009821,ele,213.056274,regular
1241009821,name,Arjun Guesthouse,regular
1241009821,source,GPS,regular
1241009821,sym,Lodging,regular
1241009821,tourism,guest_house,regular
1241010387,amenity,atm,regular
1241010387,cmt,06-JAN-10 18:02:32,regular
1241010387,description,06-JAN-10 18:02:32,regular
1241010387,ele,218.824097,regular
1241010387,name,Atm,regular
1241010387,operator,Yes Bank,regular
1241010387,source,GPS,regular
1241010387,sym,Bank,regular
1241932078,amenity,restaurant,regular
1241932078,cmt,06-JAN-10 13:50:21,regular
1241932078,description,06-JAN-10 13:50:21,regular
1241932078,ele,235.406738,regular
1241932078,name,Bangla Foods,regular
1241932078,source,GPS,regular
1241932078,sym,Restaurant,regular
1268299078,amenity,car_rental,regular
1268299078,name,Pre-paid Auto / Taxi,regular
1271972187,highway,traffic_signals,regular
1271972187,traffic_signals,signal,regular
1275190679,highway,turning_circle,regular
1309626316,highway,traffic_signals,regular
1309626320,highway,traffic_signals,regular
1312319671,name,Shangri-La Hotel,regular
1312319671,stars,5,regular
1312319671,tourism,hotel,regular
1328248365,amenity,public_building,regular
1328248365,building,yes,regular
1328248365,name,ISRO Earth Station,regular
1328248392,amenity,place_of_worship,regular
1328248392,denomination,sufi,regular
1328248392,name,Moluddin Chishti Dargah,regular
1328248392,religion,muslim,regular
1328248411,historic,memorial,regular
1328248411,name,Moluddin Chisti's Grave,regular
1374470934,man_made,tower,regular
1374470934,name,Hari Nagar Ghanta Ghar,regular
1374470935,building,yes,regular
1374470935,name,TDI Mall,regular
1374470936,building,yes,regular
1374470936,name,City Square Mall,regular
1374470937,amenity,parking,regular
1374470941,amenity,parking,regular
1374470952,building,yes,regular
1374470952,name,Shopper's Stop,regular
1374470963,building,yes,regular
1374470963,name,West Gate Mall,regular
1374470966,amenity,cinema,regular
1374470966,name,Movie Time Cinemas,regular
1374470969,amenity,cinema,regular
1374470969,name,Vishal,regular
1374470971,amenity,swimming_pool,regular
1374470975,amenity,fuel,regular
1374470977,amenity,cinema,regular
1374470977,name,PVR Cinema,regular
1374470978,amenity,cinema,regular
1374470978,name,Wave Rajouri Garden,regular
1374470983,amenity,parking,regular
1374470983,name,Sports Complex Car Parking,regular
1376266478,name,Navrang,regular
1376266478,tourism,guest_house,regular
1376268076,name,Vishal,regular
1376268076,tourism,hotel,regular
1376268077,city,New Delhi,addr
1376268077,country,IN,addr
1376268077,housenumber,1572-73,addr
1376268077,place,Pahar Ganj,addr
1376268077,postcode,110055,addr
1376268077,street,Main Market,addr
1376268077,email,reservationhotelharekrishna@gmail.com,regular
1376268077,name,Hare Krishna Guest House,regular
1376268077,phone,011 41541340,regular
1376268077,phone2,011 41541341,regular
1376268077,phone3,011 43598427,regular
1376268077,tourism,hotel,regular
1376268077,website,http://www.hotelharekrishna.com/,regular
1376268079,name,Anoop,regular
1376268079,tourism,hotel,regular
1393281031,amenity,fast_food,regular
1393281031,cuisine,burger,regular
1393281031,name,McDonald's,regular
1402090129,leisure,park,regular
1402090129,name,DDA Park,regular
1419899235,housename,Mehrasons Jewellers,addr
1419899235,housenumber,P-110/1,addr
1419899235,street,"Ajmal Khan Road, Karol Park",addr
1419899235,name,Mehrasons Jewellers,regular
1419899235,shop,jewelry,regular
1419899235,website,www.mehrasonsjewellers.com,regular
1421697605,housename,Mehrasons Jewellers,addr
1421697605,housenumber,68,addr
1421697605,street,Janpath,addr
1421697605,name,Mehrasons Jewellers,regular
1421697605,shop,jewelry,regular
1421697605,website,www.mehrasonsjewellers.com,regular
1428945804,housenumber,7,addr
1428945804,postcode,110054,addr
1428945804,street,Sham Nath Road,addr
1428945804,fax,+91 11 2398 0771,regular
1428945804,name,Maidens Hotel,regular
1428945804,phone,+91 11 2397 5464,regular
1428945804,tourism,hotel,regular
1428945804,website,www.maidenshotel.com,regular
1428945804,wheelchair,yes,regular
1483256400,city,New Delhi,addr
1483256400,housenumber,G-59,addr
1483256400,postcode,110001,addr
1483256400,street,Connaught Roundabout,addr
1483256400,name,Radisson Blu Marina Hotel,regular
1483256400,operator,Radisson Hotels,regular
1483256400,stars,4,regular
1483256400,tourism,hotel,regular
1510558207,city,New Delhi,addr
1510558207,postcode,110015,addr
1510558207,street,"H33, Bali Town",addr
1510558207,name,MW ENTERPRIISES,regular
1510558207,phone,+91-11-25437540,regular
1510558207,shop,electronics,regular
1510558220,city,New Delhi,addr
1510558220,postcode,110015,addr
1510558220,street,"H33, Bali Town",addr
1510558220,name,MW INTERNATIONAL,regular
1510558220,phone,+91-11-25437540,regular
1510558220,shop,electronics,regular
1523215065,man_made,water_tower,regular
1523215066,man_made,water_tower,regular
1523215068,man_made,water_tower,regular
1524384434,highway,traffic_signals,regular
1524403130,highway,traffic_signals,regular
1524403132,crossing,unmarked,regular
1524403132,crossing_ref,zebra,regular
1524403132,highway,traffic_signals,regular
1534482776,name,Hotel Florence,regular
1534482776,tourism,hotel,regular
1534482780,shop,art,regular
1534482799,amenity,bank,regular
1534482799,wikidata,Q1340361,brand
1534482799,name,State Bank Of India,regular
1534482799,short_name,SBI,regular
1534482799,wikipedia,en:State Bank of India,regular
1556466157,name,Imperial Hotel,regular
1556466157,tourism,hotel,regular
1556466158,amenity,restaurant,regular
1556466158,cuisine,thai,regular
1556466158,name,Spice Route,regular
1556467803,amenity,restaurant,regular
1556467803,cuisine,thai,regular
1556467803,name,Good Earth,regular
1563325267,amenity,restaurant,regular
1563325267,name,Nathus Sweets,regular
1563325307,amenity,restaurant,regular
1563325307,name,Benagali Sweets,regular
1665772896,highway,bus_stop,regular
1665772897,name,Central Secretariat,regular
1665772897,kn,ಸೆಂಟ್ರಲ್ ಸೆಕ್ರೆಟರಿಸ್ಟ್,name
1665772897,network,DMRC,regular
1665772897,railway,station,regular
1665772897,wikidata,Q5061812,regular
1665772918,name,Punjabi Bagh East,regular
1665772918,network,DMRC,regular
1665772918,railway,station,regular
1665773003,railway,buffer_stop,regular
1667667621,amenity,drinking_water,regular
1667667621,name,Drinking Water,regular
1667685854,amenity,waste_basket,regular
1669039157,housename,Art Of Spices,addr
1669039157,amenity,fast_food,regular
1669039157,cuisine,chicken,regular
1669039157,name,Art Of Spices,regular
1669051216,leisure,park,regular
1669051216,name,Vivekanand Park (Sindi Park),regular
1669067086,amenity,marketplace,regular
1669067086,name,Shankar Market,regular
1669069398,amenity,fuel,regular
1669092652,amenity,fuel,regular
1669092665,leisure,park,regular
1669092717,amenity,bus_station,regular
1669092717,name,Pusa Institute,regular
1669092748,power,substation,regular
1669092762,amenity,fast_food,regular
1669092762,cuisine,indian,regular
1669092762,name,Aggarwal Sweets,regular
1669092801,amenity,fast_food,regular
1669092801,cuisine,burger,regular
1669092801,name,McDonald's,regular
1669092809,amenity,place_of_worship,regular
1669092809,name,Sanatan Dharam Mandir,regular
1669850556,city,New Delhi,addr
1669850556,country,IN,addr
1669850556,postcode,110055,addr
1669850556,state,DL,addr
1669850556,street,Arakashan Road,addr
1669850556,suburb,Ram Nagar,addr
1669850556,name,Hotel Krishna,regular
1669850556,tourism,hotel,regular
1709841485,name,Madipur,regular
1709841485,place,locality,regular
1709843874,historic,Shiv Mandir Temple,regular
1753807083,highway,crossing,regular
1753807093,highway,crossing,regular
1753807128,highway,crossing,regular
1753807145,entrance,main,regular
1753807162,highway,crossing,regular
1753807171,highway,crossing,regular
1753807187,highway,crossing,regular
1754729460,crossing,traffic_signals,regular
1754729460,highway,crossing,regular
1754729462,highway,crossing,regular
1754729483,crossing,traffic_signals,regular
1754729483,highway,crossing,regular
1754729508,highway,crossing,regular
1754729516,crossing,traffic_signals,regular
1754729516,highway,crossing,regular
1754729534,highway,crossing,regular
1754729548,crossing,traffic_signals,regular
1754729548,highway,crossing,regular
1762961283,street,palika bazar Road,addr
1762961283,name,Palika Bazar,regular
1762961283,hi,पालिका बाजार,name
1762961283,shop,shopping_centre,regular
1762989501,highway,crossing,regular
1762989522,highway,crossing,regular
1762989534,highway,crossing,regular
1762989550,highway,crossing,regular
1800578898,comment,Traditional Indian Ethnic Clothes,regular
1800578898,shop,clothes,regular
1800578898,source,sourvey,regular
1824659702,name,Kirti Nagar,regular
1824659702,network,DMRC,regular
1824659702,railway,station,regular
1824659742,name,Satguru Ramsingh Marg,regular
1824659742,network,DMRC,regular
1824659742,railway,station,regular
1825246015,highway,traffic_signals,regular
1825246018,highway,traffic_signals,regular
1825425313,railway,buffer_stop,regular
1825425314,railway,buffer_stop,regular
1825425324,railway,buffer_stop,regular
1825425327,railway,buffer_stop,regular
1825425353,railway,buffer_stop,regular
1825425366,railway,buffer_stop,regular
1825425421,railway,buffer_stop,regular
1825425440,railway,buffer_stop,regular
1825425505,railway,buffer_stop,regular
1825425509,railway,buffer_stop,regular
1825425516,railway,buffer_stop,regular
1825425520,railway,buffer_stop,regular
1825425524,railway,buffer_stop,regular
1825425534,railway,buffer_stop,regular
1825425942,name,Shakubasti,regular
1825425942,railway,station,regular
1825530351,highway,traffic_signals,regular
1825530361,highway,traffic_signals,regular
1825530373,highway,traffic_signals,regular
1825530379,highway,traffic_signals,regular
1825530419,highway,traffic_signals,regular
1825530447,highway,traffic_signals,regular
1825530469,highway,traffic_signals,regular
1825530472,highway,traffic_signals,regular
1825530496,highway,traffic_signals,regular
1825530502,highway,traffic_signals,regular
1826143161,railway,level_crossing,regular
1826143166,railway,level_crossing,regular
1826143172,railway,level_crossing,regular
1826143178,railway,level_crossing,regular
1826143186,railway,level_crossing,regular
1826153736,railway,level_crossing,regular
1834478323,tourism,museum,regular
1835811871,power,tower,regular
1869716862,highway,traffic_signals,regular
1869899439,highway,traffic_signals,regular
1870091889,railway,buffer_stop,regular
1870091890,railway,level_crossing,regular
1870091891,railway,level_crossing,regular
1870091900,crossing,traffic_signals,regular
1870091900,highway,traffic_signals,regular
1870814931,building,yes,regular
1870814931,name,Kerala House,regular
1886793206,name,Ashok Park Main,regular
1886793206,network,DMRC,regular
1886793206,railway,station,regular
1940318525,amenity,restaurant,regular
1940318525,name,Club India Restaurant,regular
1940318530,name,Gushi International,regular
1940318530,tourism,hotel,regular
1940318533,amenity,cafe,regular
1940318533,name,Madan Café,regular
1940318549,amenity,restaurant,regular
1940318549,name,New Mt. Everest Restaurant,regular
1940318556,amenity,place_of_worship,regular
1940318556,religion,hindu,regular
1940318561,shop,convenience,regular
1940318563,name,Rak International,regular
1940318563,tourism,hotel,regular
1940318566,name,Sapna,regular
1940318566,tourism,hotel,regular
1966254710,amenity,atm,regular
1966254710,operator,Andhra Bank,regular
1966254717,amenity,restaurant,regular
1966254717,name,Andhra Bhawan Canteen,regular
1973687183,building,house,regular
1973687183,name,Chanderlock Building,regular
1986129569,power,tower,regular
1986129584,power,tower,regular
1986129605,power,tower,regular
1986129633,power,tower,regular
1986129641,highway,traffic_signals,regular
1986129642,highway,traffic_signals,regular
1986129655,highway,traffic_signals,regular
1986129668,highway,traffic_signals,regular
1986129677,power,tower,regular
1986129678,power,tower,regular
1986129680,power,tower,regular
1986129683,power,tower,regular
1986129685,power,tower,regular
1986129701,power,tower,regular
1986129703,power,tower,regular
1986129704,power,tower,regular
1986129705,power,tower,regular
1986129707,power,tower,regular
1986129709,power,tower,regular
1986129712,power,tower,regular
1986129714,highway,traffic_signals,regular
1986129738,power,tower,regular
1986129739,power,tower,regular
1986129742,power,tower,regular
1986129747,power,tower,regular
1986129751,power,tower,regular
1986129755,power,tower,regular
1986129774,power,tower,regular
1986129775,power,tower,regular
1986129853,power,tower,regular
1986129856,power,tower,regular
1986129915,power,tower,regular
1986129921,railway,level_crossing,regular
1986129943,power,tower,regular
1986129959,railway,level_crossing,regular
1986129964,power,tower,regular
1986129970,power,tower,regular
1986129974,power,tower,regular
1986129994,power,tower,regular
1986129996,power,tower,regular
1986130003,power,tower,regular
1986130004,power,tower,regular
1986130007,power,tower,regular
1986130009,power,tower,regular
1986130011,power,tower,regular
1988513576,name,Brar Square,regular
1988513576,railway,station,regular
1988513576,ref,BRSQ,regular
1988513578,name,Inderpuri,regular
1988513578,railway,station,regular
1988513579,name,Kirti Nagar,regular
1988513579,railway,station,regular
1988513580,name,Kishanganj,regular
1988513580,railway,station,regular
1988513580,ref,KNE,regular
1988513580,wikidata,Q6416546,regular
1988513580,wikipedia,en:Kishanganj railway station,regular
1988513583,name,Pragati Maidan,regular
1988513583,railway,station,regular
1988513583,ref,PGMD,regular
1988513598,name,Shivaji Bridge,regular
1988513598,railway,station,regular
1988513598,ref,CSB,regular
1988513598,wheelchair,yes,regular
1988513599,name,Tilak Bridge,regular
1988513599,railway,station,regular
1988513599,ref,TKJ,regular
1988513600,alt_name,Sarai Rohilla,regular
1988513600,name,Vivekanand Puri,regular
1988513600,railway,station,regular
1988668271,name,Janpath,regular
1988668271,kn,ಜನ್ಪತ್,name
1988668271,network,DMRC,regular
1988668271,railway,station,regular
1988668278,construction,station,regular
1988668278,name,ITO,regular
1988668278,railway,construction,regular
1988668281,name,Jama Masjid,regular
1988668281,railway,station,regular
1999317920,power,tower,regular
1999317931,power,tower,regular
1999317932,power,tower,regular
1999317934,power,tower,regular
1999317938,power,tower,regular
1999317946,power,tower,regular
1999317954,power,tower,regular
1999317962,power,tower,regular
1999317969,power,tower,regular
1999317973,power,tower,regular
1999317975,power,tower,regular
1999317976,power,tower,regular
2001957684,power,tower,regular
2001957690,power,tower,regular
2001957691,power,tower,regular
2001957692,power,tower,regular
2001957693,power,tower,regular
2001957695,power,tower,regular
2001957697,power,tower,regular
2001957699,power,tower,regular
2001957706,crossing,unmarked,regular
2001957706,crossing_ref,zebra,regular
2001957706,highway,crossing,regular
2001957708,crossing,unmarked,regular
2001957708,crossing_ref,zebra,regular
2001957708,highway,crossing,regular
2001957714,crossing,unmarked,regular
2001957714,crossing_ref,zebra,regular
2001957714,highway,traffic_signals,regular
2001957717,power,tower,regular
2001957723,crossing,unmarked,regular
2001957723,crossing_ref,zebra,regular
2001957723,highway,traffic_signals,regular
2001957726,crossing,unmarked,regular
2001957726,crossing_ref,zebra,regular
2001957726,highway,crossing,regular
2001957759,power,tower,regular
2008194606,name,Cottage Ganga Inn,regular
2008194606,phone,+91-11-23561516,regular
2008194606,tourism,guest_house,regular
2032404457,housename,Hans Bhawan,addr
2032404457,housenumber,Wing 2,addr
2032404457,postcode,110002,addr
2032404457,street,Bahadur shah Zafar Road,addr
2032404457,name,Liquor Shop,regular
2032404457,shop,alcohol,regular
2032404457,source,Survey,regular
2068758544,housenumber,M.P.'s Banglow,addr
2068758544,street,Dr. Bishamber das Road,addr
2068760574,housenumber,M.S. FLATS (Alloted to member of parliament),addr
2068760574,street,Dr. Bishamber das Road,addr
2068761807,housenumber,Swarn jayanti (alloted for members of parliament),addr
2068761807,street,Dr. Bishamber das Road,addr
2093526416,amenity,fast_food,regular
2093526416,cuisine,burger,regular
2093526416,name,McDonalds,regular
2093526495,amenity,fast_food,regular
2093526495,cuisine,pizza,regular
2093526495,name,Dominos,regular
2093530496,amenity,fast_food,regular
2093530496,name,McDonalds,regular
2093531415,amenity,fast_food,regular
2093531415,name,Haldirams,regular
2093534294,amenity,atm,regular
2093534294,fee,SBI ATM,regular
2093535346,amenity,atm,regular
2093535346,fee,PNB ATM,regular
2102480835,colour,blue,regular
2102480835,name,Gate 2,regular
2102480835,network,DMRC,regular
2102480835,railway,subway_entrance,regular
2106101596,housenumber,19,addr
2106101596,postcode,110002,addr
2106101596,street,Kalan Mahal Road,addr
2106101596,amenity,restaurant,regular
2106101596,cuisine,chicken;kebab;curry;indian,regular
2106101596,name,Karim's,regular
2106101596,es,Karim's,name
2106101596,website,http://www.karimhoteldelhi.com,regular
2106104833,amenity,fast_food,regular
2106104833,name,Kathi Rolls,regular
2106104833,en,Nizam's Kathi Kabab,name
2106110096,amenity,fast_food,regular
2106110096,cuisine,indian,regular
2106110096,name,Parathe Wali Gali,regular
2106114484,amenity,restaurant,regular
2106114484,cuisine,vegetarian,regular
2106114484,vegetarian,only,diet
2106114484,name,Moti Mahal,regular
2126427164,railway,level_crossing,regular
2165822079,amenity,post_office,regular
2165822097,amenity,fire_station,regular
2165822105,amenity,police,regular
2165822105,name,Prasad Nagar Police Station,regular
2177059795,housenumber,6/44,addr
2177059795,street,"Ahuja Sons Shalwale, Karol Park",addr
2209522478,building,yes,regular
2209529029,housename,moti,addr
2209529029,housenumber,123,addr
2209529029,street,moti,addr
2209529029,name,moti,regular
2209529029,shop,bakery,regular
2209529029,website,abccccc,regular
2209543836,amenity,bar,regular
2209543836,name,mohini bar,regular
2227718803,housenumber,1752,addr
2227718803,street,Shastri Town,addr
2235501039,city,New Delhi,addr
2235501039,country,IN,addr
2235501039,housenumber,8647,addr
2235501039,postcode,110055,addr
2235501039,street,Arakashan Road,addr
2235501039,suburb,Ram Nagar,addr
2235501039,email,info@ajantahotel.com,regular
2235501039,fax,+91 11 23620228,regular
2235501039,internet_access,wlan,regular
2235501039,fee,no,internet_access
2235501039,name,Ajanta,regular
2235501039,phone,+91 11 42350000,regular
2235501039,tourism,hotel,regular
2235501039,website,http://www.ajantahotel.com,regular
2235501042,city,New Delhi,addr
2235501042,country,IN,addr
2235501042,postcode,110055,addr
2235501042,state,DL,addr
2235501042,street,Arakashan Road,addr
2235501042,suburb,Ram Nagar,addr
2235501042,name,Shere Punjab,regular
2235501042,tourism,guest_house,regular
2298331895,housenumber,37,addr
2298331897,housenumber,36,addr
2298331899,housenumber,30,addr
2298331901,housenumber,26,addr
