id,key,value,type 
351411402,building,yes,regular
351411405,building,yes,regular
351411407,building,yes,regular
351411409,building,yes,regular
351411411,building,yes,regular
351411412,building,yes,regular
351411415,building,yes,regular
351411418,building,yes,regular
351411420,building,yes,regular
351411425,building,yes,regular
351411429,building,yes,regular
351411432,building,yes,regular
351411434,building,yes,regular
351411435,building,yes,regular
351411438,building,yes,regular
351411439,building,yes,regular
351411440,street,Under Hill Lane,addr
351411440,building,yes,regular
351411441,building,yes,regular
351411442,building,yes,regular
351416175,building,yes,regular
351416186,building,yes,regular
351416189,building,yes,regular
351416195,building,yes,regular
351416196,building,yes,regular
351416199,building,yes,regular
351416262,building,yes,regular
351416281,building,yes,regular
351416282,building,yes,regular
351416283,building,yes,regular
351416284,building,yes,regular
351416285,building,yes,regular
351416286,building,yes,regular
351416287,building,yes,regular
351416288,building,yes,regular
351416289,building,yes,regular
351416290,building,yes,regular
351416291,building,yes,regular
351416292,building,yes,regular
351416293,building,yes,regular
351416294,building,yes,regular
351416295,building,yes,regular
351416296,building,yes,regular
351416297,building,yes,regular
351416298,building,yes,regular
351416299,building,yes,regular
351416300,building,yes,regular
351416301,building,yes,regular
351416302,building,yes,regular
351416303,building,yes,regular
351416304,building,yes,regular
351416305,building,yes,regular
351416306,building,yes,regular
351416308,building,yes,regular
351416309,building,yes,regular
351416311,building,yes,regular
351416313,building,yes,regular
351416314,building,yes,regular
351416315,building,yes,regular
351416317,building,yes,regular
351416321,building,yes,regular
351416322,building,yes,regular
351416325,building,yes,regular
351416327,building,yes,regular
351416329,building,yes,regular
351416331,building,yes,regular
351416333,building,yes,regular
351416336,building,yes,regular
351416341,building,yes,regular
351416345,building,yes,regular
351416349,building,yes,regular
351416352,building,yes,regular
351416355,building,yes,regular
351416357,building,yes,regular
351416359,building,yes,regular
351416362,building,yes,regular
351416364,building,yes,regular
351416365,building,yes,regular
351416366,building,yes,regular
351416367,building,yes,regular
351416368,building,yes,regular
351416369,building,yes,regular
351416370,building,yes,regular
351416371,building,yes,regular
351416372,building,yes,regular
351416373,building,yes,regular
351416374,building,yes,regular
351417074,building,yes,regular
351417075,building,yes,regular
351417077,building,yes,regular
351417078,building,yes,regular
351417079,building,yes,regular
351417080,building,yes,regular
351417081,building,yes,regular
351417082,building,yes,regular
351417083,building,yes,regular
351417084,building,yes,regular
351417085,building,yes,regular
351417086,building,yes,regular
351417087,building,yes,regular
351417088,building,yes,regular
351417089,building,yes,regular
351417090,building,yes,regular
351417091,building,yes,regular
351417093,building,yes,regular
351417094,building,yes,regular
351417095,building,yes,regular
351417096,building,yes,regular
351417097,building,yes,regular
351417098,building,yes,regular
351417099,building,yes,regular
351417100,building,yes,regular
351417101,building,yes,regular
351417102,building,yes,regular
351417103,building,yes,regular
351417104,building,yes,regular
351417105,building,yes,regular
351417106,building,yes,regular
351417107,building,yes,regular
351417109,building,yes,regular
351417110,building,yes,regular
351417111,building,yes,regular
351417112,building,yes,regular
351417113,building,yes,regular
351417114,building,yes,regular
351417115,building,yes,regular
351417116,building,yes,regular
351417118,building,yes,regular
351417119,building,yes,regular
351417120,building,yes,regular
351417121,building,yes,regular
351417123,building,yes,regular
351417124,building,yes,regular
351417125,building,yes,regular
351417126,building,yes,regular
351417129,building,yes,regular
351417130,building,yes,regular
351417131,building,yes,regular
351417132,building,yes,regular
351417133,building,yes,regular
351417134,building,yes,regular
351417135,building,yes,regular
351417136,building,yes,regular
351417137,building,yes,regular
351417138,building,yes,regular
351417139,building,yes,regular
351417143,building,yes,regular
351417145,building,yes,regular
351417147,building,yes,regular
351417149,building,yes,regular
351417151,building,yes,regular
351417152,building,yes,regular
351417153,building,yes,regular
351417154,building,yes,regular
351417155,building,yes,regular
351417156,building,yes,regular
351417157,building,yes,regular
351417158,building,yes,regular
351417159,building,yes,regular
351417160,building,yes,regular
351417161,building,yes,regular
351417162,building,yes,regular
351417164,building,yes,regular
351417165,building,yes,regular
351417166,building,yes,regular
351417167,building,yes,regular
351417168,building,yes,regular
351417169,building,yes,regular
351417170,building,yes,regular
351417171,building,yes,regular
351417172,building,yes,regular
351417173,building,yes,regular
351417174,building,yes,regular
351417175,building,yes,regular
351417176,building,yes,regular
351417177,building,yes,regular
351417178,building,yes,regular
351417179,building,yes,regular
351417180,building,yes,regular
351417181,building,yes,regular
351417182,building,yes,regular
351417183,building,yes,regular
351417184,building,yes,regular
351417185,building,yes,regular
351417186,building,yes,regular
351417188,building,yes,regular
351417189,building,yes,regular
351417192,building,yes,regular
351417194,building,yes,regular
351417196,building,yes,regular
351417199,building,yes,regular
351417201,building,yes,regular
351417203,building,yes,regular
351417204,building,yes,regular
351417205,building,yes,regular
351417206,building,yes,regular
351417207,building,yes,regular
351417208,building,yes,regular
351417209,building,yes,regular
351417210,building,yes,regular
351417211,building,yes,regular
351417212,building,yes,regular
351417213,building,yes,regular
351417214,building,yes,regular
351417215,building,yes,regular
351417216,building,yes,regular
351417217,building,yes,regular
351417218,building,yes,regular
351417219,building,yes,regular
351417220,building,yes,regular
351417221,building,yes,regular
351417222,building,yes,regular
351417223,building,yes,regular
351417224,building,yes,regular
351417225,building,yes,regular
351417226,building,yes,regular
351417227,building,yes,regular
351417228,building,yes,regular
351417229,building,yes,regular
351417230,building,yes,regular
351417232,building,yes,regular
351417233,building,yes,regular
351417234,building,yes,regular
351417235,building,yes,regular
351417236,building,yes,regular
351417237,building,yes,regular
351417238,building,yes,regular
351417239,building,yes,regular
351417240,building,yes,regular
351417241,building,yes,regular
351417242,building,yes,regular
351417243,building,yes,regular
351417244,building,yes,regular
351417245,building,yes,regular
351417246,building,yes,regular
351417247,building,yes,regular
351417248,building,yes,regular
351417249,building,yes,regular
351417250,building,yes,regular
351417251,building,yes,regular
351417252,building,yes,regular
351417253,building,yes,regular
351417254,building,yes,regular
351417255,building,yes,regular
351417256,building,yes,regular
351417257,building,yes,regular
351417258,building,yes,regular
351417259,building,yes,regular
351417260,building,yes,regular
351417261,building,yes,regular
351417262,building,yes,regular
351417263,building,yes,regular
351417267,building,yes,regular
351417269,building,yes,regular
351417271,building,yes,regular
351417273,building,yes,regular
351417275,building,yes,regular
351417277,building,yes,regular
351417278,building,yes,regular
351417279,building,yes,regular
351417280,building,yes,regular
351417281,building,yes,regular
351417282,building,yes,regular
351417283,building,yes,regular
351417284,building,yes,regular
351417286,building,yes,regular
351417287,building,yes,regular
351417288,building,yes,regular
351417289,building,yes,regular
351417290,building,yes,regular
351417291,building,yes,regular
351417292,building,yes,regular
351417293,building,yes,regular
351417294,building,yes,regular
351417295,building,yes,regular
351417296,building,yes,regular
351417297,building,yes,regular
351417298,building,yes,regular
351417299,building,yes,regular
351417300,building,yes,regular
351417301,building,yes,regular
351417302,building,yes,regular
351417303,building,yes,regular
351417304,building,yes,regular
351417305,building,yes,regular
351417306,building,yes,regular
351417307,building,yes,regular
351417309,building,yes,regular
351417310,building,yes,regular
351417311,building,yes,regular
351417312,building,yes,regular
351417313,building,yes,regular
351417314,building,yes,regular
351417315,building,yes,regular
351417316,building,yes,regular
351417317,building,yes,regular
351417319,building,yes,regular
351417320,building,yes,regular
351417321,building,yes,regular
351417322,building,yes,regular
351417324,building,yes,regular
351417325,building,yes,regular
351417326,building,yes,regular
351417327,building,yes,regular
351417328,building,yes,regular
351417330,building,yes,regular
351417331,building,yes,regular
351417332,building,yes,regular
351417333,building,yes,regular
351417334,building,yes,regular
351417335,building,yes,regular
351417337,building,yes,regular
351417338,building,yes,regular
351417339,building,yes,regular
351417341,building,yes,regular
351417342,building,yes,regular
351417343,building,yes,regular
351417344,building,yes,regular
351417345,building,yes,regular
351417346,building,yes,regular
351417347,building,yes,regular
351417348,building,yes,regular
351417349,building,yes,regular
351417351,building,yes,regular
351417352,building,yes,regular
351417353,building,yes,regular
351417354,building,yes,regular
351417355,building,yes,regular
351417356,building,yes,regular
351417357,building,yes,regular
351417358,building,yes,regular
351417359,building,yes,regular
351417360,building,yes,regular
351417361,building,yes,regular
351417362,building,yes,regular
351417363,building,yes,regular
351417364,building,yes,regular
351417365,building,yes,regular
351417366,building,yes,regular
351417367,building,yes,regular
351417368,building,yes,regular
351417369,building,yes,regular
351417370,building,yes,regular
351417371,building,yes,regular
351417372,building,yes,regular
351417373,building,yes,regular
351417375,building,yes,regular
351417376,building,yes,regular
351417377,building,yes,regular
351417378,building,yes,regular
351417379,building,yes,regular
351417382,building,yes,regular
351417383,building,yes,regular
351417384,building,yes,regular
351417385,building,yes,regular
351417386,building,yes,regular
351417387,building,yes,regular
351417388,building,yes,regular
351417389,building,yes,regular
351417390,building,yes,regular
351417391,building,yes,regular
351417392,building,yes,regular
351417393,building,yes,regular
351417394,building,yes,regular
351417395,building,yes,regular
351417396,building,yes,regular
351417397,building,yes,regular
351417398,building,yes,regular
351417399,building,yes,regular
351417400,building,yes,regular
351417402,building,yes,regular
351417403,building,yes,regular
351417404,building,yes,regular
351417405,building,yes,regular
351417406,building,yes,regular
351417407,building,yes,regular
351417408,building,yes,regular
351417409,building,yes,regular
351417410,building,yes,regular
351417411,building,yes,regular
351417412,building,yes,regular
351417413,building,yes,regular
351417416,building,yes,regular
351417417,building,yes,regular
351417419,building,yes,regular
351417420,building,yes,regular
351417422,building,yes,regular
351417423,building,yes,regular
351417424,building,yes,regular
351417425,building,yes,regular
351417428,building,yes,regular
351417429,building,yes,regular
351417430,building,yes,regular
351417431,building,yes,regular
351417432,building,yes,regular
351417433,building,yes,regular
351417435,building,yes,regular
351417436,building,yes,regular
351417437,building,yes,regular
351417438,building,yes,regular
351417440,building,yes,regular
351417441,building,yes,regular
351417442,building,yes,regular
351417443,building,yes,regular
351417444,building,yes,regular
351417445,building,yes,regular
351417446,building,yes,regular
351417447,building,yes,regular
351417448,building,yes,regular
351417449,building,yes,regular
351417451,building,yes,regular
351417452,building,yes,regular
351417453,building,yes,regular
351417454,building,yes,regular
351417455,building,yes,regular
351417457,building,yes,regular
351417458,building,yes,regular
351417459,building,yes,regular
351417461,building,yes,regular
351417462,building,yes,regular
351417463,building,yes,regular
351417464,building,yes,regular
351417465,building,yes,regular
351417466,building,yes,regular
351417467,building,yes,regular
351417469,building,yes,regular
351417470,building,yes,regular
351417471,building,yes,regular
351417472,building,yes,regular
351417473,building,yes,regular
351417474,building,yes,regular
351417475,building,yes,regular
351417476,building,yes,regular
351417477,building,yes,regular
351417478,building,yes,regular
351417479,building,yes,regular
351417481,building,yes,regular
351417482,building,yes,regular
351417483,building,yes,regular
351417484,building,yes,regular
351417485,building,yes,regular
351417486,building,yes,regular
351417487,building,yes,regular
351417488,building,yes,regular
351417489,building,yes,regular
351417490,building,yes,regular
351417491,building,yes,regular
351417493,building,yes,regular
351417494,building,yes,regular
351417495,building,yes,regular
351417496,building,yes,regular
351417497,building,yes,regular
351417498,building,yes,regular
351417499,building,yes,regular
351417500,building,yes,regular
351417501,building,yes,regular
351417502,building,yes,regular
351417503,building,yes,regular
351417504,building,yes,regular
351417505,building,yes,regular
351417506,building,yes,regular
351417507,building,yes,regular
351417508,building,yes,regular
351417509,building,yes,regular
351417510,building,yes,regular
351417511,building,yes,regular
351417512,building,yes,regular
351417513,building,yes,regular
351417515,building,yes,regular
351417516,building,yes,regular
351417517,building,yes,regular
351417518,building,yes,regular
351417519,building,yes,regular
351417520,building,yes,regular
351417521,building,yes,regular
351417522,building,yes,regular
351417523,building,yes,regular
351417524,building,yes,regular
351417525,building,yes,regular
351417526,building,yes,regular
351417527,building,yes,regular
351417528,building,yes,regular
351417529,building,yes,regular
351417530,building,yes,regular
351417531,building,yes,regular
351417532,building,yes,regular
351417533,building,yes,regular
351417534,building,yes,regular
351417535,building,yes,regular
351417536,building,yes,regular
351417537,building,yes,regular
351417538,building,yes,regular
351417539,building,yes,regular
351417540,building,yes,regular
351417541,building,yes,regular
351417542,building,yes,regular
351417543,building,yes,regular
351417544,building,yes,regular
351417546,building,yes,regular
351417547,building,yes,regular
351417548,building,yes,regular
351417549,building,yes,regular
351417550,building,yes,regular
351417551,building,yes,regular
351417552,building,yes,regular
351417553,building,yes,regular
351417554,building,yes,regular
351417555,building,yes,regular
351417556,building,yes,regular
351417558,building,yes,regular
351417559,building,yes,regular
351417560,building,yes,regular
351417561,building,yes,regular
351417562,building,yes,regular
351417563,building,yes,regular
351417564,building,yes,regular
351417566,building,yes,regular
351417567,building,yes,regular
351417569,building,yes,regular
351417570,building,yes,regular
351417572,building,yes,regular
351417573,building,yes,regular
351417576,building,yes,regular
351417577,building,yes,regular
351417578,building,yes,regular
351417580,building,yes,regular
351417581,building,yes,regular
351417583,building,yes,regular
351417584,building,yes,regular
351417587,building,yes,regular
351417588,building,yes,regular
351417590,building,yes,regular
351417596,building,yes,regular
351417598,building,yes,regular
351417600,building,yes,regular
351417601,building,yes,regular
351417602,building,yes,regular
351417604,building,yes,regular
351417606,building,yes,regular
351417608,building,yes,regular
351417610,building,yes,regular
351417612,building,yes,regular
351417614,building,yes,regular
351417616,building,yes,regular
351417618,building,yes,regular
351417621,building,yes,regular
351417623,building,yes,regular
351417625,building,yes,regular
351417627,building,yes,regular
351417631,building,yes,regular
351417633,building,yes,regular
351417634,building,yes,regular
351417636,building,yes,regular
351417638,building,yes,regular
351417639,building,yes,regular
351417640,building,yes,regular
351417641,building,yes,regular
351417643,building,yes,regular
351417644,building,yes,regular
351417645,building,yes,regular
351417646,building,yes,regular
351417649,building,yes,regular
351417651,building,yes,regular
351417654,building,yes,regular
351417655,building,yes,regular
351417656,building,yes,regular
351417658,building,yes,regular
351417660,building,yes,regular
351417661,building,yes,regular
351417662,building,yes,regular
351417663,building,yes,regular
351417664,building,yes,regular
351417665,building,yes,regular
351417666,building,yes,regular
351417667,building,yes,regular
351417668,building,yes,regular
351417669,building,yes,regular
351417670,building,yes,regular
351417671,building,yes,regular
351417672,building,yes,regular
351417674,building,yes,regular
351417675,building,yes,regular
351417676,building,yes,regular
351417677,building,yes,regular
351417678,building,yes,regular
351417679,building,yes,regular
351417681,building,yes,regular
351417682,building,yes,regular
351417683,building,yes,regular
351417684,building,yes,regular
351417685,building,yes,regular
351417686,building,yes,regular
351417687,building,yes,regular
351417688,building,yes,regular
351417689,building,yes,regular
351417690,building,yes,regular
351417691,building,yes,regular
351417692,building,yes,regular
351417693,building,yes,regular
351417694,building,yes,regular
351417695,building,yes,regular
351417696,building,yes,regular
351417697,building,yes,regular
351417698,building,yes,regular
351417699,building,yes,regular
351417701,building,yes,regular
351417704,building,yes,regular
351417705,building,yes,regular
351417706,building,yes,regular
351417707,building,yes,regular
351417708,building,yes,regular
351417709,building,yes,regular
351417710,building,yes,regular
351417711,building,yes,regular
351417712,building,yes,regular
351417713,building,yes,regular
351417714,building,yes,regular
351417715,building,yes,regular
351417716,building,yes,regular
351417717,building,yes,regular
351417718,building,yes,regular
351417719,building,yes,regular
351417720,building,yes,regular
351417721,building,yes,regular
351417722,building,yes,regular
351417723,building,yes,regular
351417724,building,yes,regular
351417725,building,yes,regular
351417726,building,yes,regular
351417727,building,yes,regular
351417728,building,yes,regular
351417729,building,yes,regular
351417730,building,yes,regular
351418721,building,yes,regular
351418724,building,yes,regular
351418726,building,yes,regular
351418729,building,yes,regular
351418730,building,yes,regular
351418731,building,yes,regular
351418732,building,yes,regular
351418733,building,yes,regular
351418734,building,yes,regular
351418735,building,yes,regular
351418736,building,yes,regular
351418737,building,yes,regular
351418738,building,yes,regular
351418739,building,yes,regular
351418740,building,yes,regular
351418741,building,yes,regular
351418742,building,yes,regular
351418743,building,yes,regular
351418744,building,yes,regular
351418745,building,yes,regular
351418746,building,yes,regular
351418748,building,yes,regular
351418749,building,yes,regular
351418750,building,yes,regular
351418751,building,yes,regular
351418752,building,yes,regular
351418753,building,yes,regular
351418754,building,yes,regular
351418755,building,yes,regular
351418756,building,yes,regular
351418757,building,yes,regular
351418758,building,yes,regular
351418759,building,yes,regular
351418761,building,yes,regular
351418762,building,yes,regular
351418763,building,yes,regular
351418764,building,yes,regular
351418765,building,yes,regular
351418766,building,yes,regular
351418767,building,yes,regular
351418768,building,yes,regular
351418769,building,yes,regular
351418770,building,yes,regular
351418771,building,yes,regular
351418772,building,yes,regular
351418773,building,yes,regular
351418774,building,yes,regular
351418775,building,yes,regular
351418776,building,yes,regular
351418777,building,yes,regular
351418778,building,yes,regular
351418779,building,yes,regular
351418780,building,yes,regular
351418781,building,yes,regular
351418782,building,yes,regular
351418783,building,yes,regular
351418784,building,yes,regular
351418785,building,yes,regular
351418786,building,yes,regular
351418788,building,yes,regular
351418790,building,yes,regular
351418791,building,yes,regular
351418792,building,yes,regular
351418795,building,yes,regular
351418796,building,yes,regular
351418797,building,yes,regular
351418798,building,yes,regular
351418799,building,yes,regular
351418800,building,yes,regular
351418801,building,yes,regular
351418802,building,yes,regular
351418803,building,yes,regular
351418804,building,yes,regular
351418805,building,yes,regular
351418806,building,yes,regular
351418807,building,yes,regular
351418809,building,yes,regular
351418810,building,yes,regular
351418811,building,yes,regular
351418812,building,yes,regular
351418813,building,yes,regular
351418814,building,yes,regular
351418816,building,yes,regular
351418817,building,yes,regular
351418818,building,yes,regular
351418819,building,yes,regular
351418820,building,yes,regular
351418822,building,yes,regular
351418824,building,yes,regular
351418826,building,yes,regular
351418827,building,yes,regular
351418828,building,yes,regular
351418829,building,yes,regular
351418831,building,yes,regular
351418832,building,yes,regular
351418833,building,yes,regular
351418834,building,yes,regular
351418837,building,yes,regular
351418840,building,yes,regular
351418841,building,yes,regular
351418843,building,yes,regular
351418844,building,yes,regular
351418845,building,yes,regular
351418846,building,yes,regular
351418847,building,yes,regular
351418848,building,yes,regular
351418849,building,yes,regular
351418850,building,yes,regular
351418852,building,yes,regular
351418854,building,yes,regular
351418855,building,yes,regular
351418857,building,yes,regular
351418858,building,yes,regular
351418860,building,yes,regular
351418864,building,yes,regular
351418866,building,yes,regular
351418868,building,yes,regular
351418871,building,yes,regular
351418872,building,yes,regular
351418874,building,yes,regular
351418875,building,yes,regular
351418876,building,yes,regular
351418878,building,yes,regular
351418879,building,yes,regular
351418880,building,yes,regular
351418881,building,yes,regular
351418882,building,yes,regular
351418883,building,yes,regular
351418884,building,yes,regular
351418885,building,yes,regular
351418886,building,yes,regular
351418888,building,yes,regular
351418889,building,yes,regular
351418890,building,yes,regular
351418891,building,yes,regular
351418892,building,yes,regular
351418893,building,yes,regular
351418894,building,yes,regular
351418895,building,yes,regular
351418896,building,yes,regular
351418897,building,yes,regular
351418898,building,yes,regular
351418899,building,yes,regular
351418900,building,yes,regular
351418901,building,yes,regular
351418902,building,yes,regular
351418903,building,yes,regular
351418904,building,yes,regular
351418905,building,yes,regular
351418907,building,yes,regular
351418908,building,yes,regular
351418909,building,yes,regular
351418910,building,yes,regular
351418911,building,yes,regular
351418912,building,yes,regular
351418913,building,yes,regular
351418914,building,yes,regular
351418915,building,yes,regular
351418916,building,yes,regular
351418917,building,yes,regular
351418918,building,yes,regular
351418919,building,yes,regular
351418920,building,yes,regular
351418921,building,yes,regular
351418922,building,yes,regular
351418923,building,yes,regular
351418924,building,yes,regular
351418925,building,yes,regular
351418926,building,yes,regular
351418927,building,yes,regular
351418928,building,yes,regular
351418929,building,yes,regular
351418930,building,yes,regular
351418931,building,yes,regular
351418932,building,yes,regular
351418933,building,yes,regular
351418934,building,yes,regular
351418938,building,yes,regular
351420288,building,yes,regular
351420290,building,yes,regular
351420291,building,yes,regular
351420292,building,yes,regular
351420295,building,yes,regular
351420297,building,yes,regular
351420305,building,yes,regular
351420312,building,yes,regular
351420319,building,yes,regular
351420336,building,yes,regular
351420361,building,yes,regular
351420404,building,yes,regular
351420424,building,yes,regular
351420434,building,yes,regular
351420464,building,yes,regular
351420471,building,yes,regular
351420474,building,yes,regular
351420475,building,yes,regular
351420477,building,yes,regular
351420480,building,yes,regular
351420483,building,yes,regular
351420485,building,yes,regular
351420490,building,yes,regular
351420492,building,yes,regular
351420493,building,yes,regular
351420588,building,yes,regular
351420594,building,yes,regular
351420638,building,yes,regular
351420655,building,yes,regular
351420763,building,yes,regular
351420807,building,yes,regular
351420822,building,yes,regular
351420834,building,yes,regular
351420849,building,yes,regular
351422564,building,yes,regular
351422566,building,yes,regular
351422567,building,yes,regular
351422570,building,yes,regular
351422572,building,yes,regular
351422576,building,yes,regular
351422577,building,yes,regular
351422579,building,yes,regular
351422581,building,yes,regular
351422586,building,yes,regular
351422587,building,yes,regular
351422589,building,yes,regular
351422590,building,yes,regular
351422592,building,yes,regular
351422595,building,yes,regular
351422596,building,yes,regular
351422597,building,yes,regular
351422599,building,yes,regular
351422600,building,yes,regular
351422605,building,yes,regular
351422617,building,yes,regular
351422618,building,yes,regular
351422620,building,yes,regular
351422622,building,yes,regular
351422623,building,yes,regular
351422627,building,yes,regular
351422639,building,yes,regular
351422644,building,yes,regular
351422646,building,yes,regular
351422649,building,yes,regular
351422650,building,yes,regular
351422652,building,yes,regular
351422654,building,yes,regular
351422655,building,yes,regular
351422657,building,yes,regular
351422659,building,yes,regular
351422660,building,yes,regular
351422661,building,yes,regular
351422663,building,yes,regular
351422664,building,yes,regular
351422670,building,yes,regular
351422672,building,yes,regular
351422673,building,yes,regular
351422675,building,yes,regular
351422677,building,yes,regular
351422683,building,yes,regular
351422684,building,yes,regular
351422688,building,yes,regular
351422690,building,yes,regular
351422691,building,yes,regular
351422693,building,yes,regular
351422694,building,yes,regular
351422696,building,yes,regular
351422698,building,yes,regular
351422700,building,yes,regular
351422701,building,yes,regular
351422702,building,yes,regular
351422706,building,yes,regular
351422708,building,yes,regular
351422709,building,yes,regular
351422711,building,yes,regular
351422712,building,yes,regular
351422715,building,yes,regular
351422716,building,yes,regular
351422730,building,yes,regular
351422732,building,yes,regular
351422735,building,yes,regular
351422736,building,yes,regular
351422738,building,yes,regular
351422743,building,yes,regular
351422756,building,yes,regular
351422765,building,yes,regular
351422766,building,yes,regular
351422768,building,yes,regular
351422769,building,yes,regular
351422770,building,yes,regular
351422771,building,yes,regular
351422772,building,yes,regular
351422773,building,yes,regular
351422774,building,yes,regular
351422775,building,yes,regular
351422777,building,yes,regular
351422782,building,yes,regular
351422787,building,yes,regular
351422791,building,yes,regular
351422797,building,yes,regular
351422798,building,yes,regular
351422799,building,yes,regular
351422802,building,yes,regular
351422807,building,yes,regular
351422813,building,yes,regular
351422815,building,yes,regular
351422818,building,yes,regular
351422820,building,yes,regular
351422823,building,yes,regular
351422824,building,yes,regular
351422827,building,yes,regular
351422829,building,yes,regular
351422830,building,yes,regular
351422833,building,yes,regular
351422838,building,yes,regular
351422844,building,yes,regular
351422846,building,yes,regular
351422848,building,yes,regular
351422851,building,yes,regular
351422857,building,yes,regular
351422860,building,yes,regular
351422865,building,yes,regular
351422873,building,yes,regular
351422874,building,yes,regular
351422876,building,yes,regular
351422880,building,yes,regular
351422881,building,yes,regular
351422884,building,yes,regular
351422886,building,yes,regular
351422888,building,yes,regular
351422901,building,yes,regular
351422907,building,yes,regular
351422911,building,yes,regular
351422922,building,yes,regular
351422927,building,yes,regular
351422929,building,yes,regular
351422937,building,yes,regular
351422944,building,yes,regular
351422946,building,yes,regular
351422954,building,yes,regular
351422955,building,yes,regular
351422959,building,yes,regular
351422961,building,yes,regular
351422963,building,yes,regular
351422987,building,yes,regular
351422992,building,yes,regular
351422994,building,yes,regular
351423000,building,yes,regular
351423003,building,yes,regular
351423005,building,yes,regular
351423009,building,yes,regular
351423010,building,yes,regular
351423012,building,yes,regular
351423016,building,yes,regular
351423017,building,yes,regular
351423018,building,yes,regular
351423748,building,yes,regular
351423752,building,yes,regular
351423753,building,yes,regular
351423755,building,yes,regular
351423758,building,yes,regular
351423759,building,yes,regular
351423760,building,yes,regular
351423761,building,yes,regular
351423762,building,yes,regular
351423763,building,yes,regular
351423766,building,yes,regular
351423767,building,yes,regular
351423770,building,yes,regular
351423774,building,yes,regular
351423775,building,yes,regular
351423777,building,yes,regular
351423780,building,yes,regular
351423782,building,yes,regular
351423783,building,yes,regular
351423784,building,yes,regular
351423785,building,yes,regular
351423787,building,yes,regular
351423788,building,yes,regular
351423789,building,yes,regular
351423790,building,yes,regular
351423791,building,yes,regular
351423793,building,yes,regular
351423794,building,yes,regular
351423796,building,yes,regular
351423799,building,yes,regular
351423800,building,yes,regular
351423801,building,yes,regular
351423803,building,yes,regular
351423806,building,yes,regular
351423808,building,yes,regular
351423810,building,yes,regular
351423811,building,yes,regular
351423813,building,yes,regular
351423823,building,yes,regular
351423825,building,yes,regular
351423828,building,yes,regular
351423830,building,yes,regular
351423839,building,yes,regular
351423842,building,yes,regular
351423844,building,yes,regular
351423851,building,yes,regular
351423853,building,yes,regular
351423857,building,yes,regular
351423859,building,yes,regular
351423861,building,yes,regular
351423863,building,yes,regular
351423864,building,yes,regular
351423866,building,yes,regular
351423870,building,yes,regular
351423876,building,yes,regular
351423878,building,yes,regular
351423879,building,yes,regular
351423882,building,yes,regular
351423883,building,yes,regular
351423886,building,yes,regular
351423887,building,yes,regular
351423889,building,yes,regular
351423892,building,yes,regular
351423894,building,yes,regular
351423896,building,yes,regular
351423898,building,yes,regular
351423900,building,yes,regular
351423903,building,yes,regular
351423904,building,yes,regular
351423909,building,yes,regular
351423910,building,yes,regular
351423911,building,yes,regular
351423913,building,yes,regular
351423914,building,yes,regular
351423915,building,yes,regular
351423918,building,yes,regular
351423919,building,yes,regular
351423920,building,yes,regular
351423922,building,yes,regular
351423924,building,yes,regular
351423926,building,yes,regular
351423928,building,yes,regular
351423929,building,yes,regular
351423931,building,yes,regular
351423932,building,yes,regular
351423935,building,yes,regular
351423936,building,yes,regular
351423938,building,yes,regular
351423940,building,yes,regular
351423941,building,yes,regular
351426242,building,yes,regular
351427540,building,yes,regular
351427542,building,yes,regular
351427545,building,yes,regular
351427562,building,yes,regular
351427563,building,yes,regular
351427565,building,yes,regular
351427567,building,yes,regular
351427569,building,yes,regular
351427571,building,yes,regular
351427573,building,yes,regular
351427575,building,yes,regular
351427577,building,yes,regular
351427578,building,yes,regular
351427582,building,yes,regular
351427584,building,yes,regular
351427586,building,yes,regular
351427588,building,yes,regular
351427590,building,yes,regular
351427592,building,yes,regular
351427594,building,yes,regular
351427600,building,yes,regular
351427602,building,yes,regular
351427604,building,yes,regular
351427608,building,yes,regular
351427610,building,yes,regular
351427612,building,yes,regular
351427614,building,yes,regular
351427616,building,yes,regular
351427618,building,yes,regular
351427620,building,yes,regular
351427624,building,yes,regular
351427626,building,yes,regular
351427628,building,yes,regular
351427630,building,yes,regular
351427632,building,yes,regular
351427636,building,yes,regular
351427638,building,yes,regular
351427640,building,yes,regular
351427643,building,yes,regular
351427645,building,yes,regular
351427647,building,yes,regular
351427649,building,yes,regular
351427652,building,yes,regular
351427654,building,yes,regular
351427657,building,yes,regular
351427659,building,yes,regular
351427661,building,yes,regular
351427665,building,yes,regular
351427668,building,yes,regular
351427670,building,yes,regular
351427672,building,yes,regular
351427674,building,yes,regular
351427676,building,yes,regular
351427678,building,yes,regular
351427680,building,yes,regular
351427682,building,yes,regular
351427684,building,yes,regular
351427689,building,yes,regular
351427690,building,yes,regular
351427692,building,yes,regular
351427694,building,yes,regular
351427696,building,yes,regular
351427698,building,yes,regular
351427700,building,yes,regular
351427704,building,yes,regular
351427706,building,yes,regular
351427709,building,yes,regular
351427711,building,yes,regular
351427715,building,yes,regular
351427717,building,yes,regular
351427718,building,yes,regular
351427719,building,yes,regular
351427720,building,yes,regular
351427722,building,yes,regular
351427728,building,yes,regular
351427730,building,yes,regular
351427732,building,yes,regular
351427734,building,yes,regular
351427735,building,yes,regular
351427737,building,yes,regular
351427738,building,yes,regular
351427740,building,yes,regular
351427743,building,yes,regular
351427745,building,yes,regular
351427747,building,yes,regular
351427749,building,yes,regular
351427751,building,yes,regular
